# epoch_wall_clock_ns=1788137850859696676
model,frame_idx,phase,begin_us,end_us,dur_ms,enqueue_ms,ok
pose,225,prep,5980486.768,5985766.769,5.280,,1
pose,225,infer,5985768.788,6029781.486,44.013,0.158,1
pose,226,prep,6029893.617,6035478.122,5.585,,1
pose,226,infer,6035480.326,6054583.551,19.103,0.162,1
pose,227,prep,6054666.496,6060496.263,5.830,,1
pose,227,infer,6060498.226,6079098.168,18.600,0.170,1
pose,228,prep,6079174.706,6085164.734,5.990,,1
pose,228,infer,6085167.234,6103753.916,18.587,0.166,1
pose,229,prep,6103827.139,6113609.467,9.782,,1
pose,229,infer,6113612.301,6132251.576,18.639,0.180,1
pose,230,prep,6132359.133,6137438.188,5.079,,1
pose,230,infer,6137440.169,6156045.704,18.606,0.167,1
pose,231,prep,6156116.519,6162299.419,6.183,,1
pose,231,infer,6162301.586,6180770.193,18.469,0.160,1
pose,232,prep,6180870.250,6187898.400,7.028,,1
pose,232,infer,6187901.233,6206317.080,18.416,0.166,1
pose,233,prep,6206399.433,6212124.568,5.725,,1
pose,233,infer,6212127.643,6230821.178,18.694,0.160,1
pose,234,prep,6230903.197,6238367.111,7.464,,1
pose,234,infer,6238370.019,6256991.923,18.622,0.179,1
pose,235,prep,6257075.498,6262998.710,5.923,,1
pose,235,infer,6263001.266,6281856.470,18.855,0.172,1
pose,236,prep,6281935.415,6288716.303,6.781,,1
pose,236,infer,6288718.766,6307355.541,18.637,0.202,1
pose,237,prep,6307455.542,6313906.908,6.451,,1
pose,237,infer,6313910.186,6332507.368,18.597,0.174,1
pose,238,prep,6332597.591,6340390.194,7.793,,1
